#density :K+ sd(:K+) :Cl- sd(:Cl-)
   41.3750      0.016    0.00394      0.016    0.00397
   41.6250      0.016    0.00395      0.016    0.00398
   41.8750      0.016    0.00396      0.016    0.00396
   42.1250      0.016    0.00391      0.016    0.00398
   42.3750      0.016    0.00395      0.016    0.00394
   42.6250      0.016    0.00394      0.016    0.00394
   42.8750      0.016    0.00395      0.016    0.00395
   43.1250      0.016    0.00391      0.016    0.00392
   43.3750      0.016    0.00392      0.016    0.00393
   43.6250      0.016    0.00393      0.016    0.00394
   43.8750      0.016    0.00392      0.016    0.00390
   44.1250      0.016    0.00387      0.016    0.00390
   44.3750      0.016    0.00388      0.016    0.00388
   44.6250      0.016    0.00387      0.016    0.00386
   44.8750      0.016    0.00387      0.016    0.00389
   45.1250      0.015    0.00385      0.015    0.00385
   45.3750      0.015    0.00383      0.015    0.00383
   45.6250      0.015    0.00385      0.015    0.00383
   45.8750      0.015    0.00378      0.015    0.00380
   46.1250      0.015    0.00379      0.015    0.00375
   46.3750      0.015    0.00376      0.014    0.00373
   46.6250      0.015    0.00373      0.014    0.00369
   46.8750      0.014    0.00374      0.014    0.00368
   47.1250      0.014    0.00369      0.014    0.00365
   47.3750      0.014    0.00369      0.013    0.00361
   47.6250      0.014    0.00364      0.013    0.00357
   47.8750      0.014    0.00362      0.013    0.00352
   48.1250      0.013    0.00357      0.012    0.00345
   48.3750      0.013    0.00357      0.012    0.00341
   48.6250      0.013    0.00352      0.012    0.00338
   48.8750      0.013    0.00350      0.012    0.00335
   49.1250      0.012    0.00344      0.011    0.00327
   49.3750      0.012    0.00341      0.011    0.00324
   49.6250      0.012    0.00336      0.010    0.00312
   49.8750      0.011    0.00329      0.010    0.00308
   50.1250      0.011    0.00325      0.009    0.00300
   50.3750      0.011    0.00320      0.009    0.00289
   50.6250      0.010    0.00312      0.008    0.00284
   50.8750      0.010    0.00310      0.008    0.00274
   51.1250      0.009    0.00306      0.007    0.00264
   51.3750      0.009    0.00297      0.007    0.00255
   51.6250      0.009    0.00291      0.006    0.00242
   51.8750      0.008    0.00285      0.005    0.00235
